Variance,Skewness,Curtosis,Entropy,Class
4.5459,8.1674,-2.4586,-1.4621,0
2.6719,3.0646,0.37158,0.58619,0
0.93584,8.8855,-1.6831,-1.6599,0
-1.6162,0.80908,8.1628,0.60817,0
2.4391,6.4417,-0.80743,-0.69139,0
3.6289,0.81322,1.6277,0.77627,0
-0.0068919,9.2931,-0.41243,-1.9638,0
2.549,6.1499,-1.1605,-1.2371,0
4.8265,0.80287,1.6371,1.1875,0
0.49665,5.527,1.7785,-0.47156,0
0.12326,8.9848,-0.9351,-2.4332,0
4.1373,0.49248,1.093,1.8276,0
3.7935,7.9853,-2.5477,-1.872,0
4.4682,2.2907,0.95766,0.83058,0
3.8027,0.81529,2.1041,1.0245,0
4.0632,3.584,0.72545,0.39481,0
2.9543,1.076,0.64577,0.89394,0
3.2351,9.647,-3.2074,-2.5948,0
2.5331,2.9135,-0.822,-0.12243,0
0.4339,5.5395,2.033,-0.40432,0
5.032,8.2026,-2.6256,-1.0341,0
3.8584,0.78425,1.1033,1.7008,0
1.7496,-0.1759,5.1827,1.2922,0
0.5706,-0.0248,1.2421,-0.5621,0
1.4578,-0.08485,4.1785,0.59136,0
-1.8584,7.886,-1.6643,-1.8384,0
2.5605,9.2683,-3.5913,-1.356,0
2.1059,7.6046,-0.47755,-1.8461,0
2.614,8.0081,-3.7258,-1.3069,0
0.68087,2.3259,4.9085,0.54998,0
0.5706,-0.0248,1.2421,-0.5621,0
2.0466,2.03,2.1761,-0.083634,0
-1.3931,1.5664,7.5382,0.78403,0
1.6406,3.5488,1.3964,-0.36424,0
1.6472,0.48213,4.7449,1.225,0
5.2868,3.257,-1.3721,1.1668,0
3.0329,2.2948,2.1135,0.35084,0
3.7731,7.2073,-1.6814,-0.94742,0
1.8114,7.6067,-0.9788,-2.4668,0
1.594,4.7055,1.3758,0.081882,0
5.2756,0.13863,0.12138,1.1435,0
3.4312,6.2637,-1.9513,-0.36165,0
0.89566,7.7763,-2.7473,-1.9353,0
2.5678,3.5136,0.61406,-0.40691,0
1.6849,8.7489,-1.2641,-1.3858,0
2.3729,10.4726,-3.0087,-3.2013,0
1.5902,2.2948,3.2403,0.18404,0
2.1274,5.1939,-1.7971,-1.1763,0
2.9499,2.2493,1.3458,-0.037083,0
4.4549,2.4976,1.0313,0.96894,0
3.5152,6.8224,-0.67377,-0.46898,0
1.6988,2.9094,2.9044,0.11033,0
3.0009,5.8126,-2.2306,-0.66553,0
3.9294,1.4112,1.8076,0.89782,0
3.4667,-4.0724,4.2882,1.5418,0
-1.8584,7.886,-1.6643,-1.8384,0
3.3299,0.91254,1.5806,0.39352,0
3.3848,3.2674,0.90967,0.25128,0
2.805,0.57732,1.3424,1.2133,0
5.7823,5.5788,-2.4089,-0.056479,0
3.4985,3.1639,0.22677,-0.1651,0
2.2526,9.9636,-3.1749,-2.9944,0
0.86202,2.6963,4.2908,0.54739,0
-2.4953,11.1472,1.9353,-3.4638,0
4.6361,-2.6611,2.8358,1.1991,0
-2.2527,11.5321,2.5899,-3.2737,0
0.86736,5.5643,1.6765,-0.16769,0
1.2616,4.4303,-1.3335,-1.7517,0
2.6799,3.1349,0.34073,0.58489,0
2.9695,5.6222,0.27561,-1.1556,0
1.941,0.46351,4.6472,1.0879,0
4.0047,0.45937,1.3621,1.6181,0
1.1518,1.3864,5.2727,-0.43536,0
-1.2576,1.5892,7.0078,0.42455,0
0.3798,0.7098,0.7572,-0.4444,0
0.5415,6.0319,1.6825,-0.46122,0
3.6702,2.9942,0.85141,0.30688,0
5.681,7.795,-2.6848,-0.92544,0
0.77124,9.0862,-1.2281,-1.4996,0
0.64215,3.1287,4.2933,0.64696,0
0.77445,9.0552,-2.4089,-1.3884,0
3.0948,8.7324,-2.9007,-0.96682,0
-1.9458,11.2217,1.9079,-3.4405,0
0.1848,6.5079,2.0133,-0.87242,0
2.5817,9.7546,-3.1749,-2.9957,0
0.3798,0.7098,0.7572,-0.4444,0
2.8261,9.4007,-3.3034,-1.0509,0
3.4776,8.811,-3.1886,-0.92285,0
-0.2951,9.0489,-0.52725,-2.0789,0
5.9374,6.1664,-2.5905,-0.36553,0
5.7227,5.8312,-2.4097,-0.24527,0
0.045304,6.7334,1.0708,-0.9332,0
4.8278,7.7598,-2.4491,-1.2216,0
-0.10648,-0.76771,7.7575,0.64179,0
3.6667,4.302,0.55923,0.33791,0
3.534,9.3614,-3.6316,-1.2461,0
4.0405,0.51524,1.0279,1.106,0
2.0193,0.82356,4.6369,1.4202,0
1.5701,7.9129,0.29018,-2.1953,0
2.6415,7.586,-0.28562,-1.6677,0
5.0214,8.0764,-3.0515,-1.7155,0
4.0552,0.40143,1.4563,0.65343,0
1.5456,8.5482,0.4187,-2.1784,0
-0.27802,8.1881,-3.1338,-2.5276,0
5.2032,3.5116,-1.2538,1.0129,0
0.65497,5.1815,1.0673,-0.42113,0
5.086,3.2798,-1.2701,1.1189,0
3.946,6.8514,-1.5443,-0.5582,0
1.8592,3.2074,-0.15966,-0.26208,0
1.8994,0.97462,4.2265,0.81377,0
4.4295,-2.3507,1.7048,0.90946,0
0.94225,5.8561,1.8762,-0.32544,0
5.1321,-0.031048,0.32616,1.1151,0
0.38251,6.8121,1.8128,-0.61251,0
0.77765,5.9781,1.1941,-0.3526,0
0.21084,9.4359,-0.094543,-1.859,0
4.2756,-2.6528,2.1375,0.94437,0
2.9736,8.7944,-3.6359,-1.3754,0
5.3586,3.7557,-1.7345,1.0789,0
1.2262,0.89599,5.7568,-0.11596,0
-0.16682,5.8974,0.49839,-0.70044,0
0.77805,6.6424,-1.1425,-1.0573,0
3.4465,2.9508,1.0271,0.5461,0
4.0715,7.6398,-2.0824,-1.1698,0
-0.53966,7.3273,0.46583,-1.4543,0
1.5478,9.1814,-1.6326,-1.7375,0
3.7522,-3.6978,3.9943,1.3051,0
3.7022,6.9942,-1.8511,-0.12889,0
3.2692,3.4184,0.20706,-0.066824,0
2.4012,1.6223,3.0312,0.71679,0
4.7965,6.9859,-1.9967,-0.35001,0
2.5559,3.3605,2.0321,0.26809,0
4.0932,5.4132,-1.8219,0.23576,0
1.7748,-0.76978,5.5854,1.3039,0
2.7961,2.121,1.8385,0.38317,0
4.1542,7.2756,-2.4766,-1.2099,0
4.9852,8.3516,-2.5425,-1.2823,0
2.3969,0.23589,4.8477,1.437,0
4.7114,2.0755,-0.2702,1.2379,0
2.6606,3.1681,1.9619,0.18662,0
3.2414,0.40971,1.4015,1.1952,0
-0.37013,-5.554,4.7749,1.547,0
1.3183,1.9017,-3.3111,0.065071,0
-0.69879,-3.3771,4.1211,1.5043,0
-7.0421,9.2,0.25933,-4.6832,0
-0.4294,-0.14693,0.044265,-0.15605,0
0.59823,3.5012,-3.9795,-1.7841,0
0.26517,2.4066,-2.8416,-0.59958,0
-2.1234,1.1815,-0.55552,-0.81165,0
-1.0941,2.3072,-2.5237,-1.4453,0
-3.0193,1.7775,0.73745,-0.45346,0
0.52374,3.644,-4.0746,-1.9909,0
-3.9204,4.0723,-0.23678,-2.1151,0
-1.5228,-6.4789,5.7568,0.87325,0
-1.3946,2.3134,-0.44499,-1.4905,0
-2.3147,3.6668,-0.6969,-1.2474,0
-0.77688,0.13036,-0.031137,-0.35389,0
0.75108,1.9161,-3.1098,-0.20518,0
-1.1022,-5.8395,4.5641,0.68705,0
-2.1979,-2.1252,1.7151,0.45171,0
0.0031201,-4.0061,1.7956,0.91722,0
0.21431,-0.69529,0.87711,0.29653,0
-2.0285,3.8468,-0.63435,-1.175,0
-1.4904,-2.2183,1.6054,0.89394,0
0.98296,3.4226,-3.9692,-1.7116,0
-6.2003,8.6806,0.0091344,-3.703,0
-0.97325,-6.4168,5.6026,1.0323,0
-1.2369,-1.6906,2.518,0.51636,0
-3.518,2.8763,0.1548,-1.2086,0
-0.40804,0.54214,-0.52725,0.6586,0
1.581,0.86909,-2.3138,0.82412,0
-2.2811,-0.85669,2.7185,0.044382,0
0.15423,0.11794,-1.6823,0.59524,0
-1.9389,1.5706,0.045979,-1.122,0
-2.3898,-0.78427,3.0141,0.76205,0
-3.5933,0.22968,0.7126,-0.3332,0
-0.75793,2.5349,-3.0464,-1.2629,0
0.4283,-0.94981,-1.0731,0.3211,0
-0.3481,-0.38696,-0.47841,0.62627,0
-6.7526,8.8172,-0.061983,-3.725,0
0.83625,1.1071,-2.4706,-0.062945,0
1.0552,1.1857,-2.6411,0.11033,0
-1.3414,-1.9162,-0.15538,-0.11984,0
-1.2424,-1.7175,-0.52553,-0.21036,0
0.066129,2.4914,-2.9401,-0.62156,0
-2.5919,-1.0553,3.8949,0.77757,0
-1.0116,-0.19038,-0.90597,0.003003,0
0.6005,0.99945,-2.2126,0.097399,0
-3.2051,-0.14279,0.97565,0.045675,0
-1.7064,3.3088,-2.2829,-2.1978,0
-1.1667,-1.4237,2.9241,0.66119,0
-1.4446,2.1438,-0.47241,-1.6677,0
1.5904,2.2121,-3.1183,-0.11725,0
-1.2568,-1.4733,2.8718,0.44653,0
0.30081,0.17381,-1.7542,0.48921,0
-2.0336,-1.4092,1.1582,0.36507,0
-3.3203,-0.02691,2.9618,-0.44958,0
-0.83535,0.80494,-1.6411,-0.19225,0
-0.41645,0.32487,-0.33617,-0.36036,0
-0.11716,0.60422,-0.38587,-0.059065,0
0.23874,2.0879,-3.3522,-0.66553,0
-3.5359,0.30417,0.6569,-0.2957,0
-1.9423,0.3766,-1.2898,-0.82458,0
-3.1366,0.42212,2.6225,-0.064238,0
-6.1536,7.9295,0.61663,-3.2646,0
-2.3142,-0.68494,1.9833,-0.44829,0
-1.4781,0.14277,-1.1622,-0.48579,0
-4.9447,3.3005,1.063,-1.444,0
-3.3553,0.35591,2.6473,-0.37846,0
-0.39416,-0.020702,-0.066267,-0.44699,0
-0.89809,-4.4862,2.2009,0.50731,0
-1.682,-6.8121,7.1398,1.3323,0
1.0637,3.6957,-4.1594,-1.9379,0
1.4896,3.4288,-4.0309,-1.4259,0
-4.0679,2.4955,0.79571,-1.1039,0
0.24261,0.57318,-1.9402,0.44007,0
-4.0786,2.9239,0.87026,-0.65389,0
-2.7338,0.45523,2.4391,0.21766,0
-0.51003,-0.23591,0.020273,0.76334,0
-1.2244,1.7485,-1.4801,-1.4181,0
-1.6662,-0.30005,1.4238,0.024986,0
-2.3797,-1.4402,1.1273,0.16076,0
-2.2214,-0.23798,0.56008,0.05602,0
-0.29858,2.4769,-2.9512,-0.66165,0
-0.30432,2.6528,-2.7756,-0.65647,0
-6.1632,8.7096,-0.21621,-3.6345,0
-4.9462,3.5716,0.82742,-1.4957,0
-1.5851,-2.1562,1.7082,0.9017,0
-6.5084,8.7696,0.23191,-3.937,0
-2.1333,1.5685,-0.084261,-1.7453,0
-5.8818,7.6584,0.5558,-2.9155,0
1.4501,3.6067,-4.0557,-1.5966,0
0.66365,-0.045533,-0.18794,0.23447,0
0.31803,-0.99326,1.0947,0.88619,0
-0.21888,-2.2038,-0.0954,0.56421,0
-1.6637,3.2881,-2.2701,-2.2224,0
-3.9933,2.6218,0.62863,-1.1595,0
-1.6641,-1.3678,1.997,0.52283,0
-3.5798,0.45937,2.3457,-0.45734,0
-2.5373,-6.959,8.8054,1.5289,0
2.4287,9.3821,-3.2477,-1.4543,1
1.8384,6.063,0.54723,0.51248,1
3.2303,7.8384,-3.5348,-1.2151,1
3.8384,6.1851,-2.0439,-0.033204,1
1.0235,6.901,-2.0062,-2.7125,1
0.76163,5.8209,1.1959,-0.64613,1
0.96414,5.616,2.2138,-0.12501,1
2.4196,6.4665,-0.75688,0.228,1
3.6582,5.6864,-1.7157,-0.23751,1
2.3066,3.5364,0.57551,0.41938,1
1.3087,4.9228,2.0013,0.22024,1
3.5288,0.71596,1.9507,1.9375,1
-1.5768,10.843,2.5462,-2.9362,1
4.2188,6.8162,-1.2804,0.76076,1
3.1896,5.7526,-0.18537,-0.30087,1
0.5706,-0.0248,1.2421,-0.5621,1
-0.39816,5.9781,1.3912,-1.1621,1
1.0135,8.4551,-1.672,-2.0815,1
-2.0897,10.8265,2.3603,-3.4198,1
4.1711,8.722,-3.0224,-0.59699,1
2.994,7.2011,-1.2153,0.3211,1
3.5982,7.1307,-1.3035,0.21248,1
5.262,3.9834,-1.5572,1.0103,1
-1.3612,10.694,1.7022,-2.9026,1
2.9233,6.0464,-0.11168,-0.58665,1
-2.484,12.1611,2.8204,-3.7418,1
2.0962,2.4769,1.9379,-0.040962,1
3.9772,0.33521,2.2566,2.1625,1
3.4359,0.66216,2.1041,1.8922,1
2.5089,6.841,-0.029423,0.44912,1
3.4669,6.87,-1.0568,-0.73147,1
0.5706,-0.024841,1.2421,-0.56208,1
3.5912,3.0129,0.72888,0.56421,1
-1.8411,10.8306,2.769,-3.0901,1
2.2928,9.0386,-3.2417,-1.2991,1
3.5594,1.3078,1.291,1.6556,1
0.83292,7.5404,0.65005,-0.92544,1
0.5734,9.1938,-0.9094,-1.872,1
-0.023579,7.1742,0.78457,-0.75734,1
3.4663,1.1112,1.7425,1.3388,1
-2.6479,10.1374,-1.331,-5.4707,1
0.96574,8.393,-1.361,-1.4659,1
3.5499,8.6165,-3.2794,-1.2009,1
3.6077,6.8576,-1.1622,0.28231,1
1.602,6.1251,0.52924,0.47886,1
0.39559,6.8866,1.0588,-0.67587,1
0.29961,7.1328,-0.31475,-1.1828,1
-2.6479,10.1374,-1.331,-5.4707,1
0.64295,7.1018,0.3493,-0.41337,1
1.4276,8.3847,-2.0995,-1.9677,1
2.4527,2.9653,0.20021,-0.056479,1
2.0911,0.94358,4.5512,1.234,1
-1.7781,0.8546,7.1303,0.027572,1
2.6946,6.7976,-0.40301,0.44912,1
3.6216,8.6661,-2.8073,-0.44699,1
-1.8584,7.886,-1.6643,-1.8384,1
-2.7143,11.4535,2.1092,-3.9629,1
-0.33729,-0.64976,7.6659,0.72326,1
2.5367,2.599,2.0938,0.20085,1
2.108,6.7955,-0.1708,0.4905,1
-0.38388,-1.0471,8.0514,0.49567,1
0.88872,5.3449,2.045,-0.19355,1
