Variance,Skewness,Curtosis,Entropy,Class
0.32924,-4.4552,4.5718,-0.9888,0
-1.5768,10.843,2.5462,-2.9362,0
2.6719,3.0646,0.37158,0.58619,0
1.1432,-3.7413,5.5777,-0.63578,0
-0.24811,-0.17797,4.9068,0.15429,0
1.4884,3.6274,3.308,0.48921,0
2.6881,6.0195,-0.46641,-0.69268,0
-0.0068919,9.2931,-0.41243,-1.9638,0
2.549,6.1499,-1.1605,-1.2371,0
0.49665,5.527,1.7785,-0.47156,0
1.0009,7.7846,-0.28219,-2.6608,0
1.1317,3.9647,3.3979,0.84351,0
-1.8584,7.886,-1.6643,-1.8384,0
0.9297,-3.7971,4.6429,-0.2957,0
0.5195,-3.2633,3.0895,-0.9849,0
1.9358,8.1654,-0.023425,-2.2586,0
1.0235,6.901,-2.0062,-2.7125,0
0.11739,6.2761,-1.5495,-2.4746,0
0.5706,-0.0248,1.2421,-0.5621,0
-0.13144,-1.7775,8.3316,0.35214,0
1.6426,3.0149,0.22849,-0.147,0
0.9297,-3.7971,4.6429,-0.2957,0
1.4578,-0.08485,4.1785,0.59136,0
1.9157,6.0816,0.23705,-2.0116,0
2.614,8.0081,-3.7258,-1.3069,0
0.68087,2.3259,4.9085,0.54998,0
1.0987,0.6394,5.989,-0.58277,0
-1.3389,1.552,7.0806,1.031,0
2.0466,2.03,2.1761,-0.083634,0
-1.3931,1.5664,7.5382,0.78403,0
1.6406,3.5488,1.3964,-0.36424,0
0.57461,10.1105,-1.6917,-4.3922,0
0.5734,9.1938,-0.9094,-1.872,0
1.8114,7.6067,-0.9788,-2.4668,0
1.9265,7.7557,-0.16823,-3.0771,0
0.44125,2.9487,4.3225,0.7155,0
2.1464,6.0795,-0.5778,-2.2302,0
0.051979,7.0521,-2.0541,-3.1508,0
-1.9177,11.6894,2.5454,-3.2763,0
1.0284,9.767,-1.3687,-1.7853,0
1.1811,8.3847,-2.0567,-0.90345,0
0.3292,-4.4552,4.5718,-0.9888,0
0.5195,-3.2633,3.0895,-0.9849,0
0.5195,-3.2633,3.0895,-0.9849,0
0.3292,-4.4552,4.5718,-0.9888,0
0.88872,5.3449,2.045,-0.19355,0
-0.21661,8.0329,1.8848,-3.8853,0
3.2051,8.6889,-2.9033,-0.7819,0
1.9105,8.871,-2.3386,-0.75604,0
0.58836,10.7727,-1.3884,-4.3276,0
3.2303,7.8384,-3.5348,-1.2151,0
0.86202,2.6963,4.2908,0.54739,0
2.3718,7.4908,0.015989,-1.7414,0
-0.36279,8.2895,-1.9213,-3.3332,0
2.1265,6.8783,0.44784,-2.2224,0
1.2616,4.4303,-1.3335,-1.7517,0
-0.39816,5.9781,1.3912,-1.1621,0
1.3049,-0.15521,6.4911,-0.75346,0
0.3798,0.7098,0.7572,-0.4444,0
0.64295,7.1018,0.3493,-0.41337,0
1.941,0.46351,4.6472,1.0879,0
-1.2576,1.5892,7.0078,0.42455,0
-1.1497,1.2954,7.701,0.62627,0
1.2138,8.7986,-2.1672,-0.74182,0
0.3798,0.7098,0.7572,-0.4444,0
2.6682,10.216,-3.4414,-4.0069,0
2.0007,1.8644,2.6491,0.47369,0
0.77445,9.0552,-2.4089,-1.3884,0
-1.9458,11.2217,1.9079,-3.4405,0
0.1848,6.5079,2.0133,-0.87242,0
0.87256,9.2931,-0.7843,-2.1978,0
2.8209,7.3108,-0.81857,-1.8784,0
0.3798,0.7098,0.7572,-0.4444,0
2.0962,2.4769,1.9379,-0.040962,0
0.94732,-0.57113,7.1903,-0.67587,0
0.96788,7.1907,1.2798,-2.4565,0
2.8084,11.3045,-3.3394,-4.4194,0
1.2999,2.5762,2.0107,-0.18967,0
2.565,8.633,-2.9941,-1.3082,0
2.093,8.3061,0.022844,-3.2724,0
1.762,4.3682,2.1384,0.75429,0
2.1319,-2.0403,2.5574,-0.061652,0
2.2091,7.4556,-1.3284,-3.3021,0
0.045304,6.7334,1.0708,-0.9332,0
1.5673,7.9274,-0.056842,-2.1694,0
0.32444,10.067,-1.1982,-4.1284,0
1.1588,8.9331,-2.0807,-1.1272,0
0.33565,6.8369,0.69718,-0.55691,0
1.4276,8.3847,-2.0995,-1.9677,0
0.95626,2.4728,4.4578,0.21636,0
-2.7914,1.7734,6.7756,-0.39915,0
1.1558,6.4003,1.5506,0.6961,0
-1.1391,1.8127,6.9144,0.70127,0
2.5089,6.841,-0.029423,0.44912,0
-0.278,8.1881,-3.1338,-2.5276,0
0.56953,7.6294,1.5754,-3.2233,0
1.8384,6.063,0.54723,0.51248,0
2.0153,0.43661,4.5864,-0.3151,0
1.8994,0.97462,4.2265,0.81377,0
2.9233,6.0464,-0.11168,-0.58665,0
1.162,10.2926,-1.2821,-4.0392,0
0.77765,5.9781,1.1941,-0.3526,0
-0.278,8.1881,-3.1338,-2.5276,0
-0.11996,6.8741,0.91995,-0.6694,0
0.5706,-0.024841,1.2421,-0.56208,0
0.29961,7.1328,-0.31475,-1.1828,0
2.4673,1.3926,1.7125,0.41421,0
0.76163,5.8209,1.1959,-0.64613,0
-0.53966,7.3273,0.46583,-1.4543,0
0.5706,-0.0248,1.2421,-0.5621,0
2.5559,3.3605,2.0321,0.26809,0
-0.45062,-1.3678,7.0858,-0.40303,0
2.8672,10.0008,-3.2049,-3.1095,0
1.0182,9.109,-0.62064,-1.7129,0
0.88298,0.66009,6.0096,-0.43277,0
-0.77688,0.13036,-0.031137,-0.35389,0
0.33325,3.3108,-4.5081,-4.012,0
-1.7063,2.7956,-2.378,-2.3491,0
1.7875,4.78,-5.1362,-3.2362,0
-1.5228,-6.4789,5.7568,0.87325,0
-1.4375,-1.8624,4.026,0.55127,0
-0.27068,3.2674,-3.5562,-3.0888,0
-0.014902,-1.0243,-0.94024,0.64955,0
-0.37013,-5.554,4.7749,1.547,0
0.6005,1.9327,-3.2888,-0.32415,0
-1.6677,-7.1535,7.8929,0.96765,0
-2.1333,1.5685,-0.084261,-1.7453,0
-2.3142,2.0838,-0.46813,-1.6767,0
-1.0941,2.3072,-2.5237,-1.4453,0
0.26637,0.73252,-0.67891,0.03533,0
-0.62043,0.5587,-0.38587,-0.66423,0
0.31803,-0.99326,1.0947,0.88619,0
-1.3414,-2.0776,2.8093,0.60688,0
-1.7886,-6.3486,5.6154,0.42584,0
-1.0112,2.9984,-1.1664,-1.6185,0
1.0552,1.1857,-2.6411,0.11033,0
-1.8448,1.254,0.27218,-1.0728,0
-0.77848,3.4019,-3.4859,-3.5569,0
-0.97325,-6.4168,5.6026,1.0323,0
-1.2568,-1.4733,2.8718,0.44653,0
-1.4454,-8.4385,8.8483,0.96894,0
0.23874,2.0879,-3.3522,-0.66553,0
-2.0659,1.0512,-0.46298,-1.0974,0
-0.51003,-0.23591,0.020273,0.76334,0
-1.0802,2.1996,-2.5862,-1.2759,0
-0.77995,3.2322,-3.282,-3.1004,0
-2.7338,0.45523,2.4391,0.21766,0
-2.3898,-0.78427,3.0141,0.76205,0
0.66365,-0.045533,-0.18794,0.23447,0
-1.7064,3.3088,-2.2829,-2.1978,0
-0.94255,0.039307,-0.24192,0.31593,0
-0.62684,-6.301,4.7843,1.106,0
-2.1674,0.12415,-1.0465,-0.86208,0
-2.4561,-4.5566,6.4534,-0.056479,0
-1.6029,-0.38903,1.62,1.9103,0
-1.979,3.2301,-1.3575,-2.5819,0
-1.8782,-6.5865,4.8486,-0.021566,0
-2.1059,1.1815,-0.53324,-0.82716,0
-0.89569,3.0025,-3.6067,-3.4457,0
0.2346,-4.5152,2.1195,1.4448,0
-2.2214,-0.23798,0.56008,0.05602,0
-1.3995,-1.9162,2.5154,0.59912,0
-1.9881,0.99945,-0.28562,-0.70044,0
0.7049,0.17174,-1.7859,0.36119,0
-0.11716,0.60422,-0.38587,-0.059065,0
-2.2625,-0.099335,2.8127,0.48662,0
-2.0631,-1.5147,1.219,0.44524,0
1.164,3.913,-4.5544,-3.8672,0
