Variance,Skewness,Curtosis,Entropy,Class
1.2247,8.7779,-2.2135,-0.80647,0
-1.5768,10.843,2.5462,-2.9362,0
3.404,8.7261,-2.9915,-0.57242,0
-0.0068919,9.2931,-0.41243,-1.9638,0
2.8561,6.9176,-0.79372,0.48403,0
2.549,6.1499,-1.1605,-1.2371,0
0.87603,6.8141,0.84198,-0.17156,0
-2.7419,11.4038,2.5394,-5.5793,0
0.4339,5.5395,2.033,-0.40432,0
1.7496,-0.1759,5.1827,1.2922,0
-1.7599,11.9211,2.6756,-3.3241,0
3.5499,8.6165,-3.2794,-1.2009,0
1.0235,6.901,-2.0062,-2.7125,0
-1.803,11.8818,2.0458,-5.2728,0
0.11739,6.2761,-1.5495,-2.4746,0
-1.6952,1.0657,8.8294,0.94955,0
-1.2537,10.8803,1.931,-4.3237,0
1.4578,-0.08485,4.1785,0.59136,0
1.3234,3.2964,0.2362,-0.11984,0
-2.2261,12.5398,2.9438,-3.5258,0
2.4196,6.4665,-0.75688,0.228,0
-0.36038,4.1158,3.1143,-0.37199,0
0.5706,-0.0248,1.2421,-0.5621,0
-1.3389,1.552,7.0806,1.031,0
-2.3361,11.9604,3.0835,-5.4435,0
1.6406,3.5488,1.3964,-0.36424,0
2.7744,6.8576,-1.0671,0.075416,0
0.3798,0.7098,0.7572,-0.4444,0
1.0135,8.4551,-1.672,-2.0815,0
2.2034,5.9947,0.53009,0.84998,0
3.1557,2.8908,0.59693,0.79825,0
2.483,6.6155,-0.79287,-0.90863,0
1.594,4.7055,1.3758,0.081882,0
-0.016103,9.7484,0.15394,-1.6134,0
0.89566,7.7763,-2.7473,-1.9353,0
0.051979,7.0521,-2.0541,-3.1508,0
1.2706,8.035,-0.19651,-2.1888,0
1.5902,2.2948,3.2403,0.18404,0
3.5257,1.2829,1.9276,1.7991,0
1.6988,2.9094,2.9044,0.11033,0
2.0421,1.2436,4.2171,0.90429,0
3.5594,1.3078,1.291,1.6556,0
1.0191,2.33,4.9334,0.82929,0
2.7206,9.0821,-3.3111,-0.96811,0
2.805,0.57732,1.3424,1.2133,0
2.2526,9.9636,-3.1749,-2.9944,0
0.74307,11.17,-1.3824,-4.0728,0
3.2303,7.8384,-3.5348,-1.2151,0
-0.36279,8.2895,-1.9213,-3.3332,0
1.2616,4.4303,-1.3335,-1.7517,0
2.6799,3.1349,0.34073,0.58489,0
-0.39816,5.9781,1.3912,-1.1621,0
1.941,0.46351,4.6472,1.0879,0
1.9818,9.2621,-3.521,-1.872,0
-1.2576,1.5892,7.0078,0.42455,0
-1.3,10.2678,-2.953,-5.8638,0
1.2138,8.7986,-2.1672,-0.74182,0
3.4359,0.66216,2.1041,1.8922,0
2.4527,2.9653,0.20021,-0.056479,0
1.602,6.1251,0.52924,0.47886,0
2.0007,1.8644,2.6491,0.47369,0
0.96574,8.393,-1.361,-1.4659,0
-1.9458,11.2217,1.9079,-3.4405,0
0.3798,0.7098,0.7572,-0.4444,0
-1.7781,0.8546,7.1303,0.027572,0
2.8237,2.8597,0.19678,0.57196,0
-1.8411,10.8306,2.769,-3.0901,0
1.2999,2.5762,2.0107,-0.18967,0
2.565,8.633,-2.9941,-1.3082,0
3.1896,5.7526,-0.18537,-0.30087,0
1.2746,8.8172,-1.5323,-1.7957,0
3.6244,1.4609,1.3501,1.9284,0
2.5227,2.2369,2.7236,0.79438,0
1.4507,8.7903,-2.2324,-0.65259,0
1.1676,9.1566,-2.0867,-0.80647,0
0.32444,10.067,-1.1982,-4.1284,0
0.93611,8.6413,-1.6351,-1.3043,0
-2.7914,1.7734,6.7756,-0.39915,0
0.65497,5.1815,1.0673,-0.42113,0
-2.6479,10.1374,-1.331,-5.4707,0
-1.1391,1.8127,6.9144,0.70127,0
2.5089,6.841,-0.029423,0.44912,0
-0.278,8.1881,-3.1338,-2.5276,0
1.8592,3.2074,-0.15966,-0.26208,0
1.8994,0.97462,4.2265,0.81377,0
3.3004,7.0811,-1.3258,0.22283,0
-0.38388,-1.0471,8.0514,0.49567,0
-0.278,8.1881,-3.1338,-2.5276,0
1.8373,6.1292,0.84027,0.55257,0
-1.8348,11.0334,3.1863,-4.8888,0
0.77805,6.6424,-1.1425,-1.0573,0
-2.0759,10.8223,2.6439,-4.837,0
3.5829,1.4423,1.0219,1.4008,0
3.4916,8.5709,-3.0326,-0.59182,0
4.0932,5.4132,-1.8219,0.23576,0
0.74841,7.2756,1.1504,-0.5388,0
0.92703,9.4318,-0.66263,-1.6728,0
0.38478,6.5989,-0.3336,-0.56466,0
-0.62684,-6.301,4.7843,1.106,0
-2.3518,-4.8359,6.6479,-0.060358,0
-2.456,-0.24418,1.4041,-0.45863,0
1.6799,4.2068,-4.5398,-2.3931,0
-1.1005,-7.2508,6.0139,0.36895,0
-1.5252,-6.2534,5.3524,0.59912,0
0.30081,0.17381,-1.7542,0.48921,0
0.7049,0.17174,-1.7859,0.36119,0
-0.36025,-4.449,2.1067,0.94308,0
-2.4621,2.7645,-0.62578,-2.8573,0
-6.2815,6.6651,0.52581,-7.0107,0
-1.2792,2.1376,-0.47584,-1.3974,0
-2.5346,-0.77392,3.3602,0.00171,0
-6.651,6.7934,0.68604,-7.5887,0
-6.5235,9.6014,-0.25392,-6.9642,0
-5.2943,-5.1463,10.3332,-1.1181,0
0.21431,-0.69529,0.87711,0.29653,0
-2.2918,-7.257,7.9597,0.9211,0
-5.637,8.1261,0.13081,-5.0142,0
-0.75793,2.5349,-3.0464,-1.2629,0
-1.2786,-2.4087,4.5735,0.47627,0
-3.9594,4.0289,-0.35845,-3.8957,0
-5.0676,-5.1877,10.4266,-0.86725,0
-2.4941,3.5447,-1.3721,-2.8483,0
-1.6244,-6.3444,4.6575,0.16981,0
-3.6053,-5.974,10.0916,-0.82846,0
-5.4808,8.1819,0.27818,-5.0323,0
-3.6227,3.9958,-0.35845,-3.9047,0
-0.36372,3.0439,-3.4816,-2.7836,0
-4.2333,4.9166,-0.49212,-5.3207,0
-1.5877,-6.6072,5.8022,0.31593,0
-1.9983,-6.6072,4.8254,-0.41984,0
-1.3887,-4.8773,6.4774,0.34179,0
-1.6637,3.2881,-2.2701,-2.2224,0
-2.799,1.9679,-0.42357,-2.1125,0
-1.6936,2.7852,-2.1835,-1.9276,0
-2.3142,-0.68494,1.9833,-0.44829,0
-2.2173,1.4671,-0.72689,-1.1724,0
0.0031201,-4.0061,1.7956,0.91722,0
-1.7479,-5.823,5.8699,1.212,0
-1.8974,3.5074,-1.7842,-3.8491,0
-4.4779,7.3708,-0.31218,-6.7754,0
-4.6765,-5.6636,10.969,-0.33449,0
-1.0555,0.79459,-1.6968,-0.46768,0
-1.2846,3.2715,-1.7671,-3.2608,0
-2.2625,-0.099335,2.8127,0.48662,0
0.14329,-1.0885,1.0039,0.48791,0
-2.0754,1.2767,-0.64206,-1.2642,0
-1.4454,-8.4385,8.8483,0.96894,0
-3.7244,1.9037,-0.035421,-2.5095,0
-0.8471,3.1329,-3.0112,-2.9388,0
-1.7549,-0.080711,-0.75774,-0.3707,0
0.518,0.25865,-0.84085,0.96118,0
-0.40857,3.0977,-2.9607,-2.6892,0
-2.3147,3.6668,-0.6969,-1.2474,0
-2.0662,0.16967,-1.0054,-0.82975,0
-1.2943,2.6735,-0.84085,-2.0323,0
-0.29858,2.4769,-2.9512,-0.66165,0
-4.2249,6.2699,0.15822,-5.5457,0
-1.3414,-2.0776,2.8093,0.60688,0
1.5077,1.9596,-3.0584,-0.12243,0
1.7425,3.6833,-4.0129,-1.7207,0
0.18868,0.70148,-0.51182,0.0055892,0
-1.7064,3.3088,-2.2829,-2.1978,0
-1.5078,-7.3191,7.8981,1.2289,0
-0.46651,2.3383,-2.9812,-1.0431,0
-0.87874,-2.2121,-0.051701,0.099985,0
-1.0116,-0.19038,-0.90597,0.003003,0
-1.6641,-1.3678,1.997,0.52283,0
-1.3946,2.3134,-0.44499,-1.4905,0
0.24261,0.57318,-1.9402,0.44007,0
-6.5773,6.8017,0.85483,-7.5344,0
-0.8734,-0.033118,-0.20165,0.55774,0
-1.979,3.2301,-1.3575,-2.5819,0
0.55939,-0.3104,0.18307,0.44653,0
-1.2369,-1.6906,2.518,0.51636,0
-1.7976,-6.7686,6.6753,0.89912,0
0.83625,1.1071,-2.4706,-0.062945,0
-2.2811,-0.85669,2.7185,0.044382,0
-1.3995,-1.9162,2.5154,0.59912,0
-0.64326,2.4748,-2.9452,-1.0276,0
-2.1405,-0.16762,1.321,-0.20906,0
-2.5919,-1.0553,3.8949,0.77757,0
-2.0659,1.0512,-0.46298,-1.0974,0
-0.89809,-4.4862,2.2009,0.50731,0
-2.7908,-5.7133,5.953,0.45946,0
1.3183,1.9017,-3.3111,0.065071,0
-1.1306,1.8458,-1.3575,-1.3806,0
-5.119,6.6486,-0.049987,-6.5206,0
-0.092194,0.39315,-0.32846,-0.13794,0
-2.2482,3.0915,-2.3969,-2.6711,0
-2.1652,3.0211,-2.4132,-2.4241,0
-0.9607,2.6963,-3.1226,-1.3121,0
-0.70346,2.957,-3.5947,-3.1457,0
-2.3142,2.0838,-0.46813,-1.6767,0
-0.036127,1.525,-1.4089,-0.76121,0
-2.1234,1.1815,-0.55552,-0.81165,0
-2.0631,-1.5147,1.219,0.44524,0
-0.025314,-0.17383,-0.11339,1.2198,0
0.6005,0.99945,-2.2126,0.097399,0
-1.9555,0.20692,1.2473,-0.3707,0
-1.239,-6.541,4.8151,-0.033204,0
-0.71868,-5.7154,3.8298,1.0233,0
-1.7279,-6.841,8.9494,0.68058,0
-3.6085,3.3253,-0.51954,-3.5737,0
0.66365,-0.045533,-0.18794,0.23447,0
0.4283,-0.94981,-1.0731,0.3211,0
-0.53072,-0.097265,-0.21793,1.0426,0
-1.8215,2.7521,-0.72261,-2.353,0
-1.522,-6.6383,5.7491,-0.10691,0
-0.86339,1.9348,-2.3729,-1.0897,0
-3.8552,3.5219,-0.38415,-3.8608,0
-5.1661,8.0433,0.044265,-4.4983,0
-2.1979,-2.1252,1.7151,0.45171,0
1.0637,3.6957,-4.1594,-1.9379,0
-2.659,-1.6058,1.3647,0.16464,0
-3.8073,-8.0971,10.1772,0.65084,0
-2.3277,1.4381,-0.82114,-1.2862,0
-1.5732,1.0636,-0.71232,-0.8388,0
-5.2049,7.259,0.070827,-7.3004,0
-0.30432,2.6528,-2.7756,-0.65647,0
-0.41965,2.9094,-1.7859,-2.2069,0
-2.1059,1.1815,-0.53324,-0.82716,0
-2.4365,3.6026,-1.4166,-2.8948,0
-0.39416,-0.020702,-0.066267,-0.44699,0
-1.4174,-2.2535,1.518,0.61981,0
-0.94255,0.039307,-0.24192,0.31593,0
-2.7083,-6.8266,7.5339,0.59007,0
-1.1188,3.3357,-1.3455,-1.9573,0
-0.40951,-0.15521,0.060545,-0.088807,0
-1.9881,0.99945,-0.28562,-0.70044,0
-0.83121,0.039307,0.05369,-0.23105,0
-1.2424,-1.7175,-0.52553,-0.21036,0
-0.23356,3.2405,-3.0669,-2.7784,0
0.56232,1.0015,-2.2726,-0.0060486,0
0.6005,1.9327,-3.2888,-0.32415,0
